"date","trap.visit.id","station","turbidity","water.vel","dissolved.oxygen","water.depth","environmental.comments","calendar.year","water.year"
2025-06-18,10901,"ST004L1",3.32,0.8,10.25,293,NA,2025,2025
2025-06-19,10903,"ST004L1",2.84,0.7,9.92,NA,"Water depth greater than 300 cm",2025,2025
2025-06-20,10906,"ST004L1",3.97,NA,9.8,NA,"Water depth greater than 300 cm. No velocimeter",2025,2025
2017-02-01,8298,"ST004L1B",NA,NA,NA,160,NA,2017,2017
2017-02-02,8299,"ST004L1B",NA,NA,NA,149,"Water temp not recorded.  Turbidity not recorded. D.O. not recorded. Water velocity not recorded.",2017,2017
2017-02-03,8300,"ST004L1B",5.14,NA,NA,142,"Water temp not recorded. D.O. not recorded. Water velocity not recorded.",2017,2017
2017-02-04,8301,"ST004L1B",5.42,NA,7.15,144,"Water velocity not recorded.",2017,2017
2017-02-05,8306,"ST004L1B",4.57,NA,8.1,155,"Water velocity not recorded.",2017,2017
2017-02-06,8307,"ST004L1B",5.63,NA,7.75,135,"Water velocity not recorded.",2017,2017
2017-02-07,8308,"ST004L1B",14.31,NA,8.13,149,"Water velocity not recorded.",2017,2017
2017-02-08,8316,"ST004L1B",18.96,NA,8.3,211,"Water velocity not recorded.",2017,2017
2017-02-09,8317,"ST004L1B",15.66,NA,8.75,NA,"Water velocity not recorded. Water depth not recorded: too deep (estimated at 303 cm).",2017,2017
2017-02-10,8318,"ST004L1B",9.61,NA,9.45,NA,"Water velocity not recorded. Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-11,8319,"ST004L1B",19.78,NA,8.45,NA,"Water velocity not recorded. Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-12,8320,"ST004L1B",7.91,NA,8.83,NA,"Water velocity not recorded. Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-13,8321,"ST004L1B",6.04,NA,9.66,NA,"Water velocity not recorded. Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-14,8322,"ST004L1B",4.02,NA,8.05,295,"Water velocity not recorded.",2017,2017
2017-02-15,8328,"ST004L1B",3.89,0.2,8.27,293,NA,2017,2017
2017-02-16,8330,"ST004L1B",4.21,0.3,8.12,274,NA,2017,2017
2017-02-17,8331,"ST004L1B",9.97,0.1,8.44,290,NA,2017,2017
2017-02-18,8336,"ST004L1B",9.4,0.3,9.05,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-19,8338,"ST004L1B",8.74,0.2,9.19,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-20,8339,"ST004L1B",9.92,0.3,9.71,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-21,8340,"ST004L1B",26.4,0.4,9.09,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-21,8341,"ST004L1B",NA,NA,NA,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-22,8342,"ST004L1B",44.9,0.6,7.99,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-23,8350,"ST004L1B",24.7,0.3,8.93,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-24,8351,"ST004L1B",16.09,0.3,9.46,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-25,8352,"ST004L1B",10.13,0.2,9.82,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-26,8353,"ST004L1B",9.79,0.4,8.96,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-27,8354,"ST004L1B",10.62,0.2,9.11,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-02-28,8355,"ST004L1B",7.32,0.2,8.44,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-03-01,8356,"ST004L1B",12.32,0.2,8.93,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-03-02,8357,"ST004L1B",14.33,0.3,9.25,NA,"Water depth not recorded: too deep (estimated at 305 cm).",2017,2017
2017-03-03,8358,"ST004L1B",16.71,0.4,9.1,293,NA,2017,2017
2017-03-04,8359,"ST004L1B",13.89,0.2,9.02,300,NA,2017,2017
2017-03-05,8388,"ST004L1B",14.91,0.3,8.65,271,NA,2017,2017
2017-03-06,8389,"ST004L1B",14.28,0.3,8.37,268,NA,2017,2017
2017-03-07,8390,"ST004L1B",14.13,0.3,8.65,268,NA,2017,2017
2017-03-08,8391,"ST004L1B",11.62,0.3,9.48,272,NA,2017,2017
2017-03-09,8392,"ST004L1B",9.99,0.2,9.06,278,NA,2017,2017
2017-03-10,8393,"ST004L1B",12.72,0.2,9,263,NA,2017,2017
2017-03-11,8394,"ST004L1B",11.67,0.2,8.67,262,NA,2017,2017
2017-03-12,8395,"ST004L1B",12.5,0.3,7.1,249,NA,2017,2017
2017-03-13,8396,"ST004L1B",9.3,0.4,9.58,290,NA,2017,2017
2017-03-14,8397,"ST004L1B",9.19,0.6,9.16,287,NA,2017,2017
2017-03-15,8398,"ST004L1B",9.84,0.6,9.29,295,NA,2017,2017
2017-03-16,8399,"ST004L1B",5.77,0.6,9.03,285,NA,2017,2017
2017-03-17,8400,"ST004L1B",9.09,0.7,9.44,287,NA,2017,2017
2017-03-18,8401,"ST004L1B",7.83,0.6,8.71,293,NA,2017,2017
2017-03-19,8402,"ST004L1B",7.97,0.5,9.13,295,NA,2017,2017
2017-03-20,8403,"ST004L1B",8.24,0.5,8.48,284,NA,2017,2017
2017-03-21,8404,"ST004L1B",6.57,0.6,9.36,284,NA,2017,2017
2017-03-22,8405,"ST004L1B",7.88,0.6,9.14,287,NA,2017,2017
2017-03-23,8406,"ST004L1B",11.45,0.7,8.6,297,NA,2017,2017
2017-03-24,8407,"ST004L1B",8.38,0.6,9.81,NA,"Water depth not recorded: too deep (estimated at 302 cm).",2017,2017
2017-03-25,8408,"ST004L1B",6.7,0.6,9.93,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-03-26,8409,"ST004L1B",6.94,0.5,10.1,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-03-27,8410,"ST004L1B",6.12,0.7,9.84,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-03-28,8411,"ST004L1B",6.59,0.6,9.96,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-03-29,8412,"ST004L1B",7.1,0.6,NA,NA,"Water depth not recorded: too deep ( >300 cm). DO recorded as 16.0 mg/L: likely inaccurate.",2017,2017
2017-03-30,8413,"ST004L1B",6.93,0.6,9.64,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-03-31,8414,"ST004L1B",6.78,0.7,9.8,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-01,8415,"ST004L1B",8.26,0.5,9.85,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-03,8416,"ST004L1B",NA,0.5,10,280,NA,2017,2017
2017-04-04,8417,"ST004L1B",6.6,0.6,9.67,275,NA,2017,2017
2017-04-05,8418,"ST004L1B",5.83,0.7,9.42,281,NA,2017,2017
2017-04-06,8419,"ST004L1B",6.21,0.7,9.76,282,NA,2017,2017
2017-04-07,8420,"ST004L1B",5.49,0.8,10.01,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-08,8421,"ST004L1B",4.36,0.7,NA,NA,"Water depth not recorded: too deep ( >300 cm). Water temperature and DO not recorded.",2017,2017
2017-04-10,8422,"ST004L1B",NA,0.5,10.62,NA,"Water depth not recorded: too deep (estimated at 306 cm).",2017,2017
2017-04-11,8423,"ST004L1B",7.47,0.3,10.47,283,NA,2017,2017
2017-04-12,8424,"ST004L1B",7.13,0.6,10.36,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-13,8425,"ST004L1B",6.73,0.5,10.06,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-14,8426,"ST004L1B",6.16,0.5,10.04,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-15,8427,"ST004L1B",7.46,0.4,10.35,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-18,8429,"ST004L1B",5.77,0.5,10.38,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-19,8430,"ST004L1B",5.36,0.3,10.2,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-20,8431,"ST004L1B",6.22,0.2,8.55,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-21,8432,"ST004L1B",6.3,0.5,10.34,NA,NA,2017,2017
2017-04-22,8477,"ST004L1B",NA,NA,NA,NA,"Environmental data not recorded.",2017,2017
2017-04-24,8478,"ST004L1B",NA,0.3,10.16,NA,"Water depth not recorded: too deep ( >300 cm). Adjusted cones further into thalweg once off traps, velocity may be higher than recorded value.",2017,2017
2017-04-25,8479,"ST004L1B",5.9,0.5,9.8,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-26,8480,"ST004L1B",5.67,0.5,10.02,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-04-27,8481,"ST004L1B",4.56,0.5,9.44,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-01,8482,"ST004L1B",NA,0.6,NA,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-02,8483,"ST004L1B",4.6,0.5,8.24,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-03,8484,"ST004L1B",4.98,0.4,8.59,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-04,8485,"ST004L1B",3.66,0.8,9.13,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-05,8486,"ST004L1B",4.64,0.9,9.85,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-06,8487,"ST004L1B",5.16,1,8.54,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-08,8488,"ST004L1B",NA,NA,9.66,NA,"Water depth not recorded: too deep ( >300 cm). Water velocity not recorded.",2017,2017
2017-05-09,8489,"ST004L1B",3.13,0.6,9.94,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-10,8490,"ST004L1B",3.35,0.9,9.05,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-11,8491,"ST004L1B",4.85,0.9,8.54,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-12,8492,"ST004L1B",4.52,0.9,8.15,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-13,8493,"ST004L1B",6.35,0.9,9.75,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-15,8494,"ST004L1B",NA,0.9,NA,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-16,8495,"ST004L1B",4.6,0.6,9.96,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-17,8496,"ST004L1B",4.99,0.7,10.29,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-18,8497,"ST004L1B",4.8,0.5,8.29,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-19,8498,"ST004L1B",5.15,0.5,9.81,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-20,8499,"ST004L1B",3.5,0.6,9.9,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-22,8500,"ST004L1B",NA,0.6,9.95,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-23,8501,"ST004L1B",5.46,0.7,9.59,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-24,8502,"ST004L1B",NA,0.8,9.88,NA,"Water depth not recorded: too deep ( >300 cm). Turbidity not recorded: water sample not taken.",2017,2017
2017-05-25,8503,"ST004L1B",4.16,0.9,9.7,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-26,8504,"ST004L1B",3.06,0.6,9.84,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-27,8505,"ST004L1B",4.09,0.8,9.57,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-29,8506,"ST004L1B",NA,0.6,NA,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-30,8507,"ST004L1B",3.03,0.8,9.89,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-05-31,8508,"ST004L1B",2.93,0.6,8.81,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-01,8509,"ST004L1B",3.29,0.6,9.97,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-02,8510,"ST004L1B",3.02,0.6,9.89,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-03,8511,"ST004L1B",3.75,0.6,9.89,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-05,8512,"ST004L1B",NA,0.8,9.77,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-06,8513,"ST004L1B",3.39,0.6,9.85,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-07,8514,"ST004L1B",2.53,0.5,9.96,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-08,8515,"ST004L1B",4.02,0.5,10.05,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-09,8516,"ST004L1B",3.17,0.6,10.04,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-10,8517,"ST004L1B",3.04,0.5,10.03,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-12,8518,"ST004L1B",NA,0.7,10.26,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-13,8519,"ST004L1B",3.48,0.6,10.1,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-14,8520,"ST004L1B",NA,0.6,10.02,NA,"Water depth not recorded: too deep ( >300 cm). Turbidity not recorded: water sample not taken.",2017,2017
2017-06-15,8521,"ST004L1B",3.81,0.7,10.9,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-16,8522,"ST004L1B",3.25,0.7,10.08,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-17,8523,"ST004L1B",4.43,0.8,8.48,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-19,8524,"ST004L1B",NA,NA,9.07,NA,"Water depth not recorded. Water velocity not recorded.",2017,2017
2017-06-20,8525,"ST004L1B",4.61,0.7,9.93,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-21,8526,"ST004L1B",4.19,0.6,10,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-22,8527,"ST004L1B",3.96,0.6,9.94,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2017-06-23,8528,"ST004L1B",3.75,0.5,9.92,NA,"Water depth not recorded: too deep ( >300 cm).",2017,2017
2018-01-11,8564,"ST004L1B",NA,0.6,10.05,240,NA,2018,2018
2018-01-12,8567,"ST004L1B",3.13,0.6,10.47,242,NA,2018,2018
2018-01-13,8568,"ST004L1B",2.37,0.5,9.98,240,NA,2018,2018
2018-01-14,8569,"ST004L1B",2.94,0.5,9.92,240,NA,2018,2018
2018-01-15,8570,"ST004L1B",1.91,0.5,10.21,242,NA,2018,2018
2018-01-16,8574,"ST004L1B",3.82,0.5,8.96,248,NA,2018,2018
2018-01-17,8576,"ST004L1B",1.71,0.8,9.05,241,NA,2018,2018
2018-01-18,8578,"ST004L1B",3.21,0.7,NA,239,"D.O. Not Recorded",2018,2018
2018-01-19,8579,"ST004L1B",2.65,0.6,8.4,241,NA,2018,2018
2018-01-20,8580,"ST004L1B",5.5,0.5,10.14,235,NA,2018,2018
2018-01-21,8581,"ST004L1B",2.81,0.5,10.54,244,NA,2018,2018
2018-01-22,8582,"ST004L1B",2.75,0.6,10.86,239,NA,2018,2018
2018-01-23,8588,"ST004L1B",2.34,0.7,9.47,235,NA,2018,2018
2018-01-24,8589,"ST004L1B",3.32,0.7,12.01,250,NA,2018,2018
2018-01-25,8590,"ST004L1B",2.55,0.5,11.94,240,NA,2018,2018
2018-01-26,8591,"ST004L1B",3.56,0.4,10.93,190,NA,2018,2018
2018-01-27,8592,"ST004L1B",2.62,0.5,11.69,185,NA,2018,2018
2018-01-28,8593,"ST004L1B",2.56,0.3,11.75,187,NA,2018,2018
2018-01-29,8594,"ST004L1B",2.72,0.3,11.8,175,NA,2018,2018
2018-01-30,8602,"ST004L1B",2.88,0.5,11.85,185,NA,2018,2018
2018-01-31,8603,"ST004L1B",2.96,0.5,10.07,174,NA,2018,2018
2018-02-01,8606,"ST004L1B",2.11,0.3,11.66,185,NA,2018,2018
2018-02-02,8607,"ST004L1B",2.15,0.3,11.8,170,NA,2018,2018
2018-02-03,8610,"ST004L1B",2.03,0.5,10.89,175,NA,2018,2018
2018-02-04,8611,"ST004L1B",3.02,0.5,11.59,173,NA,2018,2018
2018-02-05,8612,"ST004L1B",2.76,0.4,11.66,173,NA,2018,2018
2018-02-06,8616,"ST004L1B",2.92,0.4,11.53,170,NA,2018,2018
2018-02-07,8617,"ST004L1B",2.97,0.3,11.89,170,NA,2018,2018
2018-02-08,8618,"ST004L1B",2.53,0.3,10.05,170,NA,2018,2018
2018-02-09,8619,"ST004L1B",3.21,0.5,11.71,183,NA,2018,2018
2018-02-10,8620,"ST004L1B",9.22,0.4,9.15,185,NA,2018,2018
2018-02-11,8621,"ST004L1B",8.21,0.5,11.85,225,NA,2018,2018
2018-02-13,8630,"ST004L1B",2.89,0.4,12.22,245,NA,2018,2018
2018-02-14,8631,"ST004L1B",2.94,0.5,12.75,247,NA,2018,2018
2018-02-15,8632,"ST004L1B",3.91,0.4,10.62,255,NA,2018,2018
2018-02-16,8633,"ST004L1B",2.67,0.5,12.29,249,NA,2018,2018
2018-02-17,8634,"ST004L1B",1.92,0.5,12.3,252,NA,2018,2018
2018-02-18,8635,"ST004L1B",2.07,0.4,12.08,257,NA,2018,2018
2018-02-19,8636,"ST004L1B",2.61,0.5,12.24,265,NA,2018,2018
2018-02-20,8644,"ST004L1B",4.76,0.5,12.44,278,NA,2018,2018
2018-02-21,8646,"ST004L1B",3.43,0.5,12.95,236,NA,2018,2018
2018-02-22,8647,"ST004L1B",3.21,0.5,12.72,265,NA,2018,2018
2018-02-23,8648,"ST004L1B",3.69,0.4,10.05,257,NA,2018,2018
2018-02-24,8649,"ST004L1B",4.91,0.5,10.27,NA,"Water depth is greater than 300cm.  Too deep for measurement",2018,2018
2018-02-25,8650,"ST004L1B",5.48,0.5,12.58,NA,"Water depth is greater than 300cm.  Too deep for measurement",2018,2018
2018-02-26,8651,"ST004L1B",3.86,0.6,12.19,NA,"River too deep for depth measurement",2018,2018
2018-02-27,8659,"ST004L1B",3.65,0.5,9.9,NA,"Water depth greater than 300 cm.  Unable to record an accurate measurement.",2018,2018
2018-03-04,8661,"ST004L1B",NA,0.3,11.58,197,NA,2018,2018
2018-03-05,8662,"ST004L1B",3.06,0.3,11.18,179,NA,2018,2018
2018-03-06,8665,"ST004L1B",4.44,0.4,9.69,167,NA,2018,2018
2018-03-07,8667,"ST004L1B",3.8,0.3,10.28,145,NA,2018,2018
2018-03-08,8669,"ST004L1B",3.21,0.5,10.16,125,NA,2018,2018
2018-03-09,8672,"ST004L1B",3.36,0.3,10.03,135,NA,2018,2018
2018-03-12,8673,"ST004L1B",NA,0.2,9.92,136,NA,2018,2018
2018-03-13,8679,"ST004L1B",3.97,0.2,9.92,132,NA,2018,2018
2018-03-14,8680,"ST004L1B",5.64,0.3,9.69,143,NA,2018,2018
2018-03-15,8683,"ST004L1B",3.12,0.3,10.45,130,NA,2018,2018
2018-03-16,8684,"ST004L1B",4.55,0.3,10.6,130,NA,2018,2018
2018-03-17,8685,"ST004L1B",3.54,0.3,8.55,130,NA,2018,2018
2018-03-18,8686,"ST004L1B",4.02,0.3,11.32,135,NA,2018,2018
2018-03-19,8687,"ST004L1B",4.35,0.4,11.51,130,NA,2018,2018
2018-03-20,8694,"ST004L1B",5.05,0.3,8.45,128,NA,2018,2018
2018-03-21,8695,"ST004L1B",3.09,0.3,10.65,125,NA,2018,2018
2018-03-22,8697,"ST004L1B",11.33,0.3,9.89,129,NA,2018,2018
2018-03-23,8699,"ST004L1B",7.6,0.2,10.74,157,NA,2018,2018
2018-03-24,8701,"ST004L1B",15.32,0.4,10,140,NA,2018,2018
2018-03-25,8702,"ST004L1B",7.5,0.3,10.54,128,NA,2018,2018
2018-03-26,8703,"ST004L1B",6.76,0.2,10.02,125,NA,2018,2018
2018-03-27,8704,"ST004L1B",4.62,0.1,12.06,120,NA,2018,2018
2018-03-28,8709,"ST004L1B",4.46,0.2,10.59,130,NA,2018,2018
2018-03-29,8711,"ST004L1B",4.04,0.2,10.49,120,NA,2018,2018
2018-03-30,8713,"ST004L1B",5.97,0.2,8.45,123,NA,2018,2018
2018-03-31,8714,"ST004L1B",3.67,0.2,4.75,123,"DO meter not calibrated",2018,2018
2018-04-01,8715,"ST004L1B",5.91,0.2,4.02,133,"DO meter not calibrated",2018,2018
2018-04-02,8716,"ST004L1B",6.7,0.3,7.83,136,"DO meter not calibrated",2018,2018
2018-04-03,8721,"ST004L1B",6.79,0.5,8.08,229,"DO meter not calibrated",2018,2018
2018-04-04,8723,"ST004L1B",5.04,0.5,7.63,242,"DO meter not calibrated",2018,2018
2018-04-05,8725,"ST004L1B",5.58,0.6,9.17,245,"DO meter not calibrated",2018,2018
2018-04-06,8727,"ST004L1B",5.4,0.4,7.71,258,"DO meter not calibrated",2018,2018
2018-04-07,8729,"ST004L1B",3.44,0.5,9.33,266,"DO meter not calibrated",2018,2018
2018-04-08,8731,"ST004L1B",7.27,0.3,8.05,275,"DO meter not calibrated",2018,2018
2018-04-09,8732,"ST004L1B",6.45,0.6,7.77,270,"DO meter not calibrated",2018,2018
2018-04-10,8733,"ST004L1B",5.15,0.5,6.69,265,"DO meter not calibrated",2018,2018
2018-04-11,8734,"ST004L1B",4.1,0.3,6.03,265,"DO meter not calibrated",2018,2018
2018-04-12,8739,"ST004L1B",5.98,0.3,6.17,261,"DO meter not calibrated",2018,2018
2018-04-13,8741,"ST004L1B",4.07,0.4,6.19,265,"DO meter not calibrated",2018,2018
2018-04-14,8743,"ST004L1B",4.87,0.5,6.19,264,"DO meter not calibrated",2018,2018
2018-04-15,8744,"ST004L1B",4.32,0.4,5.58,268,"DO meter not calibrated",2018,2018
2018-04-16,8745,"ST004L1B",3.98,0.3,5.67,271,"DO meter not calibrated",2018,2018
2018-04-17,8746,"ST004L1B",4.59,0.5,7.35,273,"DO meter not calibrated",2018,2018
2018-04-18,8751,"ST004L1B",4.21,0.5,7.72,276,"DO meter not calibrated",2018,2018
2018-04-19,8753,"ST004L1B",4.93,0.4,7.84,273,"DO meter not calibrated",2018,2018
2018-04-20,8755,"ST004L1B",4.1,0.5,6.68,268,"DO meter not calibrated",2018,2018
2018-04-21,8757,"ST004L1B",4.93,0.2,6.73,243,"DO meter not calibrated",2018,2018
2018-04-22,8758,"ST004L1B",4.54,0.4,6.21,233,"DO meter not calibrated",2018,2018
2018-04-23,8759,"ST004L1B",3.97,0.3,5.16,253,"DO meter not calibrated",2018,2018
2018-04-24,8763,"ST004L1B",5.5,0.3,5.68,253,"DO meter not calibrated",2018,2018
2018-04-25,8764,"ST004L1B",2.89,0.4,3.84,245,"DO meter not calibrated",2018,2018
2018-04-26,8767,"ST004L1B",3.45,0.4,NA,244,"DO meter not calibrated",2018,2018
2018-04-27,8769,"ST004L1B",3.59,0.3,2.78,242,"DO meter not calibrated",2018,2018
2018-04-28,8771,"ST004L1B",3.91,0.3,NA,240,"DO meter not calibrated",2018,2018
2018-04-29,8776,"ST004L1B",4.89,0.2,2.31,256,"DO meter not calibrated",2018,2018
2018-04-30,8777,"ST004L1B",3.07,0.4,2.56,238,"DO meter not calibrated",2018,2018
2018-05-01,8778,"ST004L1B",3.21,0.3,NA,243,"DO meter not calibrated",2018,2018
2018-05-02,8779,"ST004L1B",3.66,0.3,10.77,250,NA,2018,2018
2018-05-03,8780,"ST004L1B",4.13,0.4,11.1,270,NA,2018,2018
2018-05-04,8783,"ST004L1B",5.42,0.5,8.95,250,NA,2018,2018
2018-05-05,8785,"ST004L1B",6.27,0.3,8.61,218,NA,2018,2018
2018-05-06,8787,"ST004L1B",6.9,0.3,7.93,245,NA,2018,2018
2018-05-07,8788,"ST004L1B",8.69,0.4,10.69,291,NA,2018,2018
2018-05-08,8791,"ST004L1B",10.44,0.2,9.82,NA,"River too deep to record depth.  300+ cm",2018,2018
2018-05-09,8793,"ST004L1B",4.11,0.3,10.61,NA,"River too deep to measure (300+cm)",2018,2018
2018-05-10,8795,"ST004L1B",4.07,0.3,10.54,NA,"River too deep to measure. (300+cm)",2018,2018
2018-05-11,8797,"ST004L1B",6.7,0.5,11.06,NA,"River too deep to measure (300 cm+)",2018,2018
2018-05-12,8799,"ST004L1B",6.97,0.3,9.45,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-13,8801,"ST004L1B",4.82,0.3,9.12,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-14,8803,"ST004L1B",4.34,0.3,10.56,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-15,8805,"ST004L1B",4.61,0.5,8.85,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-16,8807,"ST004L1B",3.41,0.3,10.72,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-17,8809,"ST004L1B",2.88,0.5,10.93,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-18,8811,"ST004L1B",NA,0.6,9.2,NA,"River too deep to measure (300cm+)

Turbidity not recorded",2018,2018
2018-05-20,8812,"ST004L1B",NA,0.5,9.96,NA,"River too deep to measure (300cm+)

",2018,2018
2018-05-21,8815,"ST004L1B",3.22,0.6,10.85,NA,"River too deep to measure (300cm+)

",2018,2018
2018-05-22,8818,"ST004L1B",4.22,0.6,10.9,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-23,8819,"ST004L1B",4.65,0.4,10.69,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-24,8821,"ST004L1B",4.23,0.7,10.81,NA,"River too deep to measure (300cm+)",2018,2018
2018-05-25,8823,"ST004L1B",2.5,0.2,10.86,NA,"River too deep to measure (300cm+)",2018,2018
2019-01-10,8825,"ST004L1B",NA,0.3,11.3,140,NA,2019,2019
2019-01-11,8826,"ST004L1B",3.96,0.3,10.85,170,NA,2019,2019
2019-01-15,8827,"ST004L1B",NA,0.3,12.35,145,NA,2019,2019
2019-01-16,8828,"ST004L1B",2.4,0.4,12.5,135,NA,2019,2019
2019-01-17,8829,"ST004L1B",14.16,0.3,10.77,200,NA,2019,2019
2019-01-18,8830,"ST004L1B",57,0.4,10.25,245,NA,2019,2019
2019-01-19,8831,"ST004L1B",37.6,0.4,9.35,218,NA,2019,2019
2019-01-20,8832,"ST004L1B",15.9,0.3,9.13,210,NA,2019,2019
2019-01-21,8833,"ST004L1B",9.85,0.3,10.41,193,NA,2019,2019
2019-01-22,8834,"ST004L1B",7.67,0.3,10.96,215,NA,2019,2019
2019-01-23,8835,"ST004L1B",15.42,0.3,11.4,189,NA,2019,2019
2019-01-24,8836,"ST004L1B",6.42,0.3,11.53,201,NA,2019,2019
2019-01-25,8837,"ST004L1B",4.99,0.2,11.51,164,NA,2019,2019
2019-01-26,8838,"ST004L1B",3.8,0.1,10.29,155,NA,2019,2019
2019-01-27,8839,"ST004L1B",3.64,0.3,12,165,NA,2019,2019
2019-01-28,8840,"ST004L1B",2.19,0.2,10.97,165,NA,2019,2019
2019-01-29,8841,"ST004L1B",2.77,0.3,9.91,162,NA,2019,2019
