"method","station","date","time","batch.date.x","species","fork.length","total.length","standard.length","weight","mark.type","life.stage","mort","release.id","count","calendar.year","water.year","method.code","batch.date.y","weather.code","water.temperature","turbidity","water.velocity","dissolved.oxygen","electrical.conductivity"
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",80,87,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",82,89,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",83,90,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",83,91,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",84,93,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",86,92,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",86,94,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",88,96,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",88,97,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",89,97,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",90,98,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",92,101,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",96,106,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",101,111,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-20,08:45:00,2007-05-20,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",120,2007,2007,"RSTR",2007-05-20,"CLR",58,1.88,4.54,10.96,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",72,78,NA,NA,"NONE","5","No","n/a",3,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",77,84,NA,NA,"NONE","5","No","n/a",3,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",82,90,NA,NA,"NONE","5","No","n/a",3,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",71,77,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",75,82,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",83,90,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",83,91,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",61,66,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",64,70,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",67,74,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",68,75,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",69,75,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",69,76,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",70,76,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",70,77,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",71,76,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",72,79,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",75,81,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",76,82,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",76,83,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",77,83,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",78,84,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",78,85,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",78,86,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",79,84,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",79,85,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",79,86,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",81,88,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",81,89,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",82,89,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",83,92,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",84,90,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",84,93,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",85,92,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",86,93,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",87,95,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",88,95,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",88,96,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",91,100,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",97,106,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",86,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-21,08:00:00,2007-05-21,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","Yes","n/a",8,2007,2007,"RSTR",2007-05-21,"CLR",56,1.12,3.54,10.9,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",77,84,NA,NA,"NONE","5","No","n/a",3,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",80,87,NA,NA,"NONE","5","No","n/a",3,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",70,76,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",72,77,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",75,82,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",75,82,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",81,88,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",83,90,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",83,91,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",83,92,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",55,61,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",64,69,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",64,70,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",64,70,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",65,71,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",66,72,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",68,74,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",70,75,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",70,77,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",70,73,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",71,77,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",71,78,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",72,78,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",72,79,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,20:15:00,2007-05-23,"Chinook salmon",72,78,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,20:15:00,2007-05-23,"Chinook salmon",73,79,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",74,77,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",74,81,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,20:15:00,2007-05-23,"Chinook salmon",75,82,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",76,83,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,20:15:00,2007-05-23,"Chinook salmon",76,82,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",77,83,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,20:15:00,2007-05-23,"Chinook salmon",77,83,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,20:15:00,2007-05-23,"Chinook salmon",77,85,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",77,84,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",78,84,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",78,85,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",79,86,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",79,87,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",80,86,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",80,88,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",80,87,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",80,88,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,20:15:00,2007-05-23,"Chinook salmon",81,88,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",82,91,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",83,89,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",84,91,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",84,92,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",84,93,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",84,92,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",85,97,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",87,96,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",88,96,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,20:15:00,2007-05-23,"Chinook salmon",88,96,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",88,96,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",90,99,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",90,98,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",90,99,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",172,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,08:00:00,2007-05-22,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","Yes","n/a",4,2007,2007,"RSTR",2007-05-22,"CLR",57,0.57,3.65,11.01,NA
"RSTR","ST040X",2007-05-22,22:15:00,2007-05-23,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",69,2007,2007,"RSTR",2007-05-23,"NIT",NA,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-22,23:15:00,2007-05-23,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",45,2007,2007,"RSTR",2007-05-23,"NIT",60,0.54,NA,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",73,80,NA,NA,"NONE","5","No","n/a",3,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",62,67,NA,NA,"NONE","3","No","n/a",2,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",70,77,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",76,82,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",78,84,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",79,86,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",80,88,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",81,87,NA,NA,"NONE","5","No","n/a",2,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",55,60,NA,NA,"NONE","3","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",62,68,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",63,69,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
"RSTR","ST040X",2007-05-23,08:15:00,2007-05-23,"Chinook salmon",65,72,NA,NA,"NONE","5","No","n/a",1,2007,2007,"RSTR",2007-05-23,"CLR",56,0.34,4,NA,NA
