"date","trap.visit.id","station","turbidity","water.vel","dissolved.oxygen","water.depth","environmental.comments","calendar.year","water.year"
2014-03-02,439,"North Channel 8.2",3.94,NA,10.68,NA,"No velocity; lost flow meter stick.",2014,2014
2014-03-03,440,"North Channel 8.2",2.96,0.6,11.13,NA,NA,2014,2014
2014-03-04,441,"North Channel 8.2",3.28,0.63,11.13,NA,NA,2014,2014
2014-03-05,442,"North Channel 8.2",3.28,0.56,10.75,NA,NA,2014,2014
2014-03-06,443,"North Channel 8.2",5.59,1.15,11.41,NA,NA,2014,2014
2014-03-07,444,"North Channel 8.2",4.14,0.61,10.86,NA,NA,2014,2014
2014-03-08,445,"North Channel 8.2",3.26,0.57,11.03,NA,NA,2014,2014
2014-03-09,446,"North Channel 8.2",2.84,0.6,10.56,NA,NA,2014,2014
2014-03-10,447,"North Channel 8.2",2.23,0.56,11.05,NA,NA,2014,2014
2014-03-11,448,"North Channel 8.2",2.83,0.52,10.93,NA,NA,2014,2014
2014-03-12,449,"North Channel 8.2",1.81,0.64,10.68,NA,NA,2014,2014
2014-03-13,450,"North Channel 8.2",1.64,0.7,11.3,NA,NA,2014,2014
2014-03-14,451,"North Channel 8.2",1.9,0.71,10.51,NA,NA,2014,2014
2014-03-15,452,"North Channel 8.2",1.63,0.78,11.15,NA,NA,2014,2014
2014-03-16,453,"North Channel 8.2",2.02,0.68,10.9,NA,NA,2014,2014
2014-03-17,454,"North Channel 8.2",2.46,0.73,10.82,NA,NA,2014,2014
2014-03-18,455,"North Channel 8.2",2.49,0.7,10.93,NA,NA,2014,2014
2014-03-19,456,"North Channel 8.2",1.65,0.68,10.78,NA,NA,2014,2014
2014-03-20,457,"North Channel 8.2",1.86,0.85,11.65,NA,NA,2014,2014
2014-03-21,458,"North Channel 8.2",2.79,0.63,10.8,NA,NA,2014,2014
2014-03-22,459,"North Channel 8.2",1.56,0.75,10.53,NA,NA,2014,2014
2014-03-23,460,"North Channel 8.2",2.26,0.68,10.54,NA,NA,2014,2014
2014-03-24,461,"North Channel 8.2",2.3,0.73,10.56,NA,NA,2014,2014
2014-03-25,462,"North Channel 8.2",2.34,0.69,10.65,NA,NA,2014,2014
2014-03-26,464,"North Channel 8.2",2.32,1.04,11.69,NA,NA,2014,2014
2014-03-26,463,"North Channel 8.2",2.07,0.73,10.42,NA,NA,2014,2014
2014-03-27,466,"North Channel 8.2",1.94,0.84,11.82,NA,NA,2014,2014
2014-03-27,465,"North Channel 8.2",2.03,0.63,10.83,NA,NA,2014,2014
2014-03-28,467,"North Channel 8.2",1.37,0.96,10.81,NA,NA,2014,2014
2014-03-28,468,"North Channel 8.2",1.78,0.67,11.73,NA,NA,2014,2014
2014-03-30,469,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2014,2014
2014-03-31,470,"North Channel 8.2",2.48,0.81,10.55,NA,NA,2014,2014
2014-03-31,471,"North Channel 8.2",1.57,0.77,11.78,224,NA,2014,2014
2014-04-01,496,"North Channel 8.2",5.98,1.01,11.34,228,NA,2014,2014
2014-04-01,495,"North Channel 8.2",5.82,1.13,10.8,219,NA,2014,2014
2014-04-02,497,"North Channel 8.2",5.79,0.82,10.81,216,NA,2014,2014
2014-04-02,498,"North Channel 8.2",4.19,0.74,11.78,211,NA,2014,2014
2014-04-03,499,"North Channel 8.2",2.45,0.74,10.49,212,NA,2014,2014
2014-04-03,500,"North Channel 8.2",2.55,1.04,12.13,209,NA,2014,2014
2014-04-04,501,"North Channel 8.2",3.45,0.84,10.61,212,NA,2014,2014
2014-04-06,502,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2014,2014
2014-04-07,504,"North Channel 8.2",1.73,0.7,12.3,215,NA,2014,2014
2014-04-07,503,"North Channel 8.2",1.94,0.63,10.47,213,NA,2014,2014
2014-04-08,505,"North Channel 8.2",1.7,0.66,9.9,215,NA,2014,2014
2014-04-08,506,"North Channel 8.2",1.49,0.85,12.53,213,NA,2014,2014
2014-04-09,508,"North Channel 8.2",1.98,0.49,12.34,210,NA,2014,2014
2014-04-09,507,"North Channel 8.2",1.41,0.67,10.32,214,NA,2014,2014
2014-04-10,510,"North Channel 8.2",1.07,0.65,12.7,213,NA,2014,2014
2014-04-10,509,"North Channel 8.2",2.09,0.85,10.35,215,NA,2014,2014
2014-04-11,511,"North Channel 8.2",1.4,0.7,10.3,214,NA,2014,2014
2014-04-13,512,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2014,2014
2014-04-14,513,"North Channel 8.2",1.9,0.63,10.78,215,NA,2014,2014
2014-04-15,514,"North Channel 8.2",1.97,0.59,11,214,NA,2014,2014
2014-04-16,524,"North Channel 8.2",1.8,0.66,10.54,209,NA,2014,2014
2014-04-17,526,"North Channel 8.2",2.6,0.66,10.42,211,NA,2014,2014
2014-04-18,527,"North Channel 8.2",2.03,0.83,10.23,209,NA,2014,2014
2014-04-20,559,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2014,2014
2014-04-21,558,"North Channel 8.2",1.94,0.69,10.15,213,NA,2014,2014
2014-04-21,560,"North Channel 8.2",1.56,0.66,12.43,210,NA,2014,2014
2014-04-22,562,"North Channel 8.2",5.99,1,11.61,181,NA,2014,2014
2014-04-22,561,"North Channel 8.2",4.44,1.02,10.37,185,NA,2014,2014
2014-04-23,564,"North Channel 8.2",3.64,1.1,11.9,183,NA,2014,2014
2014-04-23,563,"North Channel 8.2",2.72,1.06,10.26,163,NA,2014,2014
2014-04-24,566,"North Channel 8.2",3.32,1.15,12.17,185,NA,2014,2014
2014-04-24,565,"North Channel 8.2",3.22,1.12,10.42,185,NA,2014,2014
2014-04-25,567,"North Channel 8.2",2.69,1.02,10.24,175,NA,2014,2014
2014-04-26,568,"North Channel 8.2",2.92,0.93,11.25,182,NA,2014,2014
2014-04-27,569,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2014,2014
2014-04-28,570,"North Channel 8.2",1.96,0.9,10.87,184,NA,2014,2014
2014-04-29,571,"North Channel 8.2",3.65,1.01,10.35,195,NA,2014,2014
2014-04-29,572,"North Channel 8.2",2.33,0.94,11.92,188,NA,2014,2014
2014-04-30,573,"North Channel 8.2",2.2,0.96,9.88,195,NA,2014,2014
2014-04-30,574,"North Channel 8.2",2.05,0.87,11.75,189,NA,2014,2014
2014-05-01,576,"North Channel 8.2",2.27,0.91,12.07,189,NA,2014,2014
2014-05-01,575,"North Channel 8.2",2.41,0.98,10.26,193,NA,2014,2014
2014-05-02,577,"North Channel 8.2",2.41,0.94,10.19,187,NA,2014,2014
2014-05-04,578,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2014,2014
2014-05-05,579,"North Channel 8.2",1.91,0.92,10.18,195,NA,2014,2014
2014-05-06,580,"North Channel 8.2",2.84,0.73,9.9,198,NA,2014,2014
2014-05-06,581,"North Channel 8.2",1.76,1.08,10.6,192,NA,2014,2014
2014-05-07,582,"North Channel 8.2",1.83,0.95,8.97,198,NA,2014,2014
2014-05-07,583,"North Channel 8.2",1.22,1.06,10.64,192,NA,2014,2014
2014-05-08,585,"North Channel 8.2",1.55,1.03,10.57,199,NA,2014,2014
2014-05-08,584,"North Channel 8.2",1.86,0.95,9.43,205,NA,2014,2014
2014-05-09,586,"North Channel 8.2",1.85,1.06,9.48,205,NA,2014,2014
2014-05-11,588,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2014,2014
2014-05-12,587,"North Channel 8.2",2.58,1.09,9.03,195,NA,2014,2014
2014-05-13,615,"North Channel 8.2",2.23,1.01,9.04,190,NA,2014,2014
2014-05-14,616,"North Channel 8.2",1.77,1.05,9.53,195,NA,2014,2014
2014-05-14,617,"North Channel 8.2",2.48,1.06,10.86,188,NA,2014,2014
2014-05-15,618,"North Channel 8.2",1.89,1.05,8.96,194,NA,2014,2014
2014-05-15,619,"North Channel 8.2",1.25,1.01,10.94,189,NA,2014,2014
2014-05-16,620,"North Channel 8.2",3.55,1.21,9.12,212,NA,2014,2014
2014-05-18,621,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2014,2014
2014-05-19,622,"North Channel 8.2",3.04,1.01,9.16,NA,NA,2014,2014
2014-05-19,623,"North Channel 8.2",2.33,1.07,10.72,169,NA,2014,2014
2014-05-20,625,"North Channel 8.2",2.45,1.2,11.33,165,NA,2014,2014
2014-05-20,624,"North Channel 8.2",2.71,1.01,9.32,173,NA,2014,2014
2014-05-21,626,"North Channel 8.2",2.38,1.01,9.18,172,NA,2014,2014
2014-05-22,628,"North Channel 8.2",1.79,0.99,9.33,170,NA,2014,2014
2014-05-23,629,"North Channel 8.2",1.78,1.1,9.42,168,NA,2014,2014
2015-01-08,638,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-01-09,639,"North Channel 8.2",1.44,1.2,NA,216,"No DO measurement taken: DO meter not calibrated.",2015,2015
2015-01-10,640,"North Channel 8.2",1.87,1.28,NA,181,"No DO measurement taken: DO meter not calibrated.",2015,2015
2015-01-11,641,"North Channel 8.2",1.47,1.31,NA,178,"No DO measurement taken: DO meter not calibrated.",2015,2015
2015-01-12,643,"North Channel 8.2",1.37,1.19,10.06,168,NA,2015,2015
2015-01-13,644,"North Channel 8.2",1.33,1.16,10.35,175,NA,2015,2015
2015-01-14,647,"North Channel 8.2",1.05,1.54,10.1,171,NA,2015,2015
2015-01-15,650,"North Channel 8.2",1.27,1.42,10.42,178,NA,2015,2015
2015-01-16,651,"North Channel 8.2",1.24,1.36,10.75,175,NA,2015,2015
2015-01-17,653,"North Channel 8.2",1.46,1.33,10.35,170,NA,2015,2015
2015-01-18,658,"North Channel 8.2",1.15,1.26,10.33,174,NA,2015,2015
2015-01-19,659,"North Channel 8.2",1.35,1.18,10.34,179,NA,2015,2015
2015-01-20,660,"North Channel 8.2",1.37,1.22,10.13,174,NA,2015,2015
2015-01-21,662,"North Channel 8.2",1.21,1.19,10.27,181,NA,2015,2015
2015-01-22,663,"North Channel 8.2",1.35,1.4,10.42,173,NA,2015,2015
2015-01-23,666,"North Channel 8.2",1.44,1.38,10.24,175,NA,2015,2015
2015-01-24,667,"North Channel 8.2",1.57,1.3,10.36,177,NA,2015,2015
2015-01-25,673,"North Channel 8.2",1.3,1.22,10.53,178,NA,2015,2015
2015-01-26,674,"North Channel 8.2",1.47,1.16,10.42,181,NA,2015,2015
2015-01-27,675,"North Channel 8.2",1.45,1.32,10.41,183,NA,2015,2015
2015-01-28,676,"North Channel 8.2",0.96,1.41,10.5,175,NA,2015,2015
2015-01-29,677,"North Channel 8.2",0.81,1.21,10.34,180,NA,2015,2015
2015-01-30,678,"North Channel 8.2",1.1,1.28,10.25,178,NA,2015,2015
2015-01-31,679,"North Channel 8.2",1.36,1.05,10.38,179,NA,2015,2015
2015-02-01,685,"North Channel 8.2",0.93,1.18,10.43,179,NA,2015,2015
2015-02-02,686,"North Channel 8.2",0.8,1.1,10.1,180,NA,2015,2015
2015-02-03,687,"North Channel 8.2",0.84,1.32,10.15,180,NA,2015,2015
2015-02-04,693,"North Channel 8.2",0.76,1.1,10.25,110,NA,2015,2015
2015-02-05,694,"North Channel 8.2",1.34,1.3,10.05,NA,NA,2015,2015
2015-02-06,695,"North Channel 8.2",1.25,1.16,9.63,185,NA,2015,2015
2015-02-07,696,"North Channel 8.2",2.43,1.3,9.39,174,NA,2015,2015
2015-02-08,697,"North Channel 8.2",1.12,1.28,9.46,175,NA,2015,2015
2015-02-09,704,"North Channel 8.2",3.31,1.25,10.47,172,NA,2015,2015
2015-02-10,705,"North Channel 8.2",2.06,1.3,9.95,175,NA,2015,2015
2015-02-11,706,"North Channel 8.2",2.44,1.28,9.8,178,NA,2015,2015
2015-02-12,707,"North Channel 8.2",2.34,1.24,9.27,177,NA,2015,2015
2015-02-13,708,"North Channel 8.2",2.08,1.27,9.97,180,NA,2015,2015
2015-02-14,709,"North Channel 8.2",1.77,1.15,9.3,178,NA,2015,2015
2015-02-15,717,"North Channel 8.2",1.31,1.23,9.43,184,NA,2015,2015
2015-02-16,718,"North Channel 8.2",1.59,1.2,9.41,179,NA,2015,2015
2015-02-17,719,"North Channel 8.2",1.43,1.14,9.64,180,NA,2015,2015
2015-02-18,720,"North Channel 8.2",1.24,1.17,8.93,172,NA,2015,2015
2015-02-19,721,"North Channel 8.2",0.93,1.24,9.69,175,NA,2015,2015
2015-02-20,722,"North Channel 8.2",0.98,1.31,8.16,178,NA,2015,2015
2015-02-21,723,"North Channel 8.2",1.56,1.32,9.42,177,NA,2015,2015
2015-02-22,738,"North Channel 8.2",1.27,1.15,8.75,175,NA,2015,2015
2015-02-23,739,"North Channel 8.2",1.56,1.17,10.05,179,NA,2015,2015
2015-02-24,740,"North Channel 8.2",1.62,1.09,9.89,180,NA,2015,2015
2015-02-25,741,"North Channel 8.2",1.6,1.06,9.33,181,NA,2015,2015
2015-02-26,742,"North Channel 8.2",1.2,1.39,8.92,181,NA,2015,2015
2015-02-27,743,"North Channel 8.2",1.3,1.3,9.41,182,NA,2015,2015
2015-02-28,745,"North Channel 8.2",1.22,1.03,9.43,174,NA,2015,2015
2015-03-01,747,"North Channel 8.2",1.62,1.06,9.65,175,NA,2015,2015
2015-03-02,749,"North Channel 8.2",1.3,1.18,9.35,179,NA,2015,2015
2015-03-03,751,"North Channel 8.2",1.63,1.08,8.34,180,NA,2015,2015
2015-03-04,754,"North Channel 8.2",1.66,1.31,8.99,181,NA,2015,2015
2015-03-05,756,"North Channel 8.2",1.44,1.16,9.63,185,NA,2015,2015
2015-03-06,758,"North Channel 8.2",1.46,1.23,9.49,186,NA,2015,2015
2015-03-07,760,"North Channel 8.2",0.81,1.3,9.39,175,NA,2015,2015
2015-03-07,761,"North Channel 8.2",NA,NA,10.25,176,NA,2015,2015
2015-03-08,762,"North Channel 8.2",1.35,1.1,9.11,177,NA,2015,2015
2015-03-09,763,"North Channel 8.2",1.4,1.22,9.14,175,NA,2015,2015
2015-03-10,777,"North Channel 8.2",1.07,1.05,9.16,180,NA,2015,2015
2015-03-11,778,"North Channel 8.2",1.04,1.14,8.86,180,NA,2015,2015
2015-03-12,785,"North Channel 8.2",1.25,1.29,9.3,185,NA,2015,2015
2015-03-13,786,"North Channel 8.2",1.22,1.21,9.75,180,NA,2015,2015
2015-03-14,787,"North Channel 8.2",1.6,1.09,9.58,185,NA,2015,2015
2015-03-15,788,"North Channel 8.2",1.5,0.93,9.37,185,NA,2015,2015
2015-03-16,790,"North Channel 8.2",1.51,1.1,10.16,180,NA,2015,2015
2015-03-16,789,"North Channel 8.2",1.42,1.11,8.98,182,NA,2015,2015
2015-03-17,801,"North Channel 8.2",1.46,1.2,9.93,182,NA,2015,2015
2015-03-17,800,"North Channel 8.2",1.31,1.11,8.89,182,NA,2015,2015
2015-03-18,802,"North Channel 8.2",1.61,1.19,8.79,179,NA,2015,2015
2015-03-18,803,"North Channel 8.2",1.41,1.17,9.73,182,NA,2015,2015
2015-03-19,805,"North Channel 8.2",1.46,1.03,9.53,185,NA,2015,2015
2015-03-19,804,"North Channel 8.2",1.46,1.16,8.65,182,NA,2015,2015
2015-03-20,806,"North Channel 8.2",0.84,1.25,8.4,178,NA,2015,2015
2015-03-22,808,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-03-23,807,"North Channel 8.2",1.55,1.3,8.4,175,NA,2015,2015
2015-03-24,810,"North Channel 8.2",0.77,1.11,7.6,177,NA,2015,2015
2015-03-24,809,"North Channel 8.2",1.5,1.15,7.8,175,NA,2015,2015
2015-03-25,812,"North Channel 8.2",1.45,0.96,11.11,170,NA,2015,2015
2015-03-25,811,"North Channel 8.2",1.04,1.09,7.57,173,NA,2015,2015
2015-03-26,813,"North Channel 8.2",1.08,0.93,9.92,164,NA,2015,2015
2015-03-27,814,"North Channel 8.2",1.51,0.84,9.49,195,NA,2015,2015
2015-03-29,815,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-03-30,816,"North Channel 8.2",1.04,1,9.72,195,NA,2015,2015
2015-03-31,817,"North Channel 8.2",1.05,0.96,9.54,186,NA,2015,2015
2015-03-31,818,"North Channel 8.2",1.26,1.06,11.02,181,NA,2015,2015
2015-04-01,819,"North Channel 8.2",0.98,0.98,9.81,184,NA,2015,2015
2015-04-01,848,"North Channel 8.2",1.62,0.98,11.1,180,NA,2015,2015
2015-04-02,849,"North Channel 8.2",1.33,1.04,10.07,181,NA,2015,2015
2015-04-02,850,"North Channel 8.2",1.27,1.13,11.27,181,NA,2015,2015
2015-04-03,851,"North Channel 8.2",1.06,1.02,10.08,180,NA,2015,2015
2015-04-05,852,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-04-06,854,"North Channel 8.2",1.07,1.03,11.17,190,NA,2015,2015
2015-04-06,853,"North Channel 8.2",0.91,0.93,10.29,184,NA,2015,2015
2015-04-07,855,"North Channel 8.2",1.57,1,9.93,200,NA,2015,2015
2015-04-07,856,"North Channel 8.2",2.54,1.16,10.45,198,NA,2015,2015
2015-04-08,858,"North Channel 8.2",1.83,0.94,10.88,198,NA,2015,2015
2015-04-08,857,"North Channel 8.2",1.58,0.98,9.98,180,NA,2015,2015
2015-04-09,860,"North Channel 8.2",1.32,1.04,11.18,181,NA,2015,2015
2015-04-09,859,"North Channel 8.2",1.06,0.97,9.81,180,NA,2015,2015
2015-04-10,861,"North Channel 8.2",0.81,1.07,9.63,182,NA,2015,2015
2015-04-12,862,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-04-13,863,"North Channel 8.2",1.49,0.85,9.21,180,NA,2015,2015
2015-04-14,865,"North Channel 8.2",0.91,1.1,10.95,180,NA,2015,2015
2015-04-14,864,"North Channel 8.2",0.99,1.01,9.5,180,NA,2015,2015
2015-04-15,867,"North Channel 8.2",1.37,1.04,10.24,184,NA,2015,2015
2015-04-15,866,"North Channel 8.2",1.31,0.97,9.49,182,NA,2015,2015
2015-04-16,868,"North Channel 8.2",1.33,0.98,9.34,186,NA,2015,2015
2015-04-16,869,"North Channel 8.2",1.2,1.05,10.56,183,NA,2015,2015
2015-04-17,870,"North Channel 8.2",1.02,0.93,9.08,180,NA,2015,2015
2015-04-19,893,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-04-20,895,"North Channel 8.2",1.18,0.98,9.86,185,NA,2015,2015
2015-04-20,894,"North Channel 8.2",0.92,1.16,8.91,195,NA,2015,2015
2015-04-21,896,"North Channel 8.2",1.43,1.07,8.92,185,NA,2015,2015
2015-04-21,897,"North Channel 8.2",0.99,1.15,10.11,179,NA,2015,2015
2015-04-22,899,"North Channel 8.2",1.08,1.07,10.56,184,NA,2015,2015
2015-04-22,898,"North Channel 8.2",0.89,1.05,8.87,184,NA,2015,2015
2015-04-23,901,"North Channel 8.2",1.08,1.03,10.15,184,NA,2015,2015
2015-04-23,900,"North Channel 8.2",0.98,1,8.96,184,NA,2015,2015
2015-04-24,902,"North Channel 8.2",0.86,1.07,8.78,180,NA,2015,2015
2015-04-26,903,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-04-27,905,"North Channel 8.2",1.23,0.83,10.6,180,NA,2015,2015
2015-04-27,904,"North Channel 8.2",1.42,1.08,9.12,184,NA,2015,2015
2015-04-28,907,"North Channel 8.2",0.96,1.05,10.16,185,NA,2015,2015
2015-04-28,906,"North Channel 8.2",0.89,0.96,8.43,184,NA,2015,2015
2015-04-29,908,"North Channel 8.2",1.14,1.18,8.51,197,NA,2015,2015
2015-04-29,924,"North Channel 8.2",1.52,1.3,10.06,191,NA,2015,2015
2015-04-30,926,"North Channel 8.2",1.82,1.23,10.45,197,NA,2015,2015
2015-04-30,925,"North Channel 8.2",1.67,1.13,8.52,190,NA,2015,2015
2015-05-01,927,"North Channel 8.2",1.51,1.26,8.71,185,NA,2015,2015
2015-05-03,928,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-05-04,929,"North Channel 8.2",1.53,1.27,8.65,192,NA,2015,2015
2015-05-05,931,"North Channel 8.2",0.92,1.27,10.59,192,NA,2015,2015
2015-05-05,930,"North Channel 8.2",1.31,1.05,8.85,190,NA,2015,2015
2015-05-06,932,"North Channel 8.2",1.8,1.35,8.74,180,NA,2015,2015
2015-05-06,933,"North Channel 8.2",1.57,1.33,10.58,170,NA,2015,2015
2015-05-07,934,"North Channel 8.2",1.47,1.33,8.34,175,NA,2015,2015
2015-05-07,935,"North Channel 8.2",1.9,1.33,10.16,165,NA,2015,2015
2015-05-08,936,"North Channel 8.2",2.39,1.23,8.69,165,NA,2015,2015
2015-05-10,937,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-05-11,943,"North Channel 8.2",1.28,1.23,10.65,168,NA,2015,2015
2015-05-11,938,"North Channel 8.2",1.34,1.22,8.54,165,NA,2015,2015
2015-05-12,944,"North Channel 8.2",1,1.33,8.78,168,NA,2015,2015
2015-05-12,945,"North Channel 8.2",1.2,1.38,10.8,167,NA,2015,2015
2015-05-13,953,"North Channel 8.2",1.07,1.34,10.21,165,NA,2015,2015
2015-05-13,946,"North Channel 8.2",1.26,1.42,8.78,166,NA,2015,2015
2015-05-14,955,"North Channel 8.2",0.82,1.44,10.82,166,NA,2015,2015
2015-05-14,954,"North Channel 8.2",1.08,1.27,8.91,165,NA,2015,2015
2015-05-15,956,"North Channel 8.2",0.98,1.41,8.77,170,NA,2015,2015
2015-05-17,957,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-05-18,958,"North Channel 8.2",1.49,1.19,9.18,160,NA,2015,2015
2015-05-19,968,"North Channel 8.2",1.22,1.38,8.86,165,NA,2015,2015
2015-05-19,969,"North Channel 8.2",1.09,1.35,10.84,167,NA,2015,2015
2015-05-20,970,"North Channel 8.2",1.7,1.29,8.72,167,NA,2015,2015
2015-05-20,971,"North Channel 8.2",1.18,1.34,10.71,170,NA,2015,2015
2015-05-21,973,"North Channel 8.2",1.26,1.28,10.59,173,NA,2015,2015
2015-05-21,972,"North Channel 8.2",1.14,1.34,8.42,170,NA,2015,2015
2015-05-22,974,"North Channel 8.2",1.22,1.27,8.4,170,NA,2015,2015
2015-05-25,975,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2015,2015
2015-05-26,976,"North Channel 8.2",1.05,1.33,8.65,170,NA,2015,2015
2015-05-26,983,"North Channel 8.2",1.14,1.18,10.5,171,NA,2015,2015
2015-05-27,984,"North Channel 8.2",1.56,1.29,8.58,164,NA,2015,2015
2015-05-27,985,"North Channel 8.2",1.48,1.27,10.6,170,NA,2015,2015
2015-05-28,987,"North Channel 8.2",1.12,1.37,10.46,175,NA,2015,2015
2015-05-28,986,"North Channel 8.2",1.37,1.31,8.49,165,NA,2015,2015
2015-05-29,988,"North Channel 8.2",1.61,1.29,9.76,173,NA,2015,2015
2016-01-11,1000,"North Channel 8.2",NA,1.03,NA,207,"Staff gauge: 8 cm at 8:50 AM.",2016,2016
2016-01-12,1001,"North Channel 8.2",2.03,1,NA,207,"Staff gauge: 8 cm at 9:15 AM. DO not recorded: meter not calibrated.",2016,2016
2016-01-13,1002,"North Channel 8.2",2.48,1.09,11.29,213,"Staff gauge: 10 cm at 9:00 AM.",2016,2016
2016-01-14,1003,"North Channel 8.2",2.18,1.04,9.68,209,"Staff gauge: 8 cm at 8:47 AM.",2016,2016
2016-01-15,1004,"North Channel 8.2",2.54,1.04,10.3,208,"Staff gauge: 8 cm at 9:00 AM.",2016,2016
2016-01-16,1005,"North Channel 8.2",2.53,1.05,10.05,212,"Staff gauge: 8 cm at 8:23 AM.",2016,2016
2016-01-17,1006,"North Channel 8.2",2.32,1.03,10.22,205,"Staff gauge: 8 cm at 8:35 AM.",2016,2016
2016-01-18,1007,"North Channel 8.2",7.05,1.16,10.28,200,"Staff gauge: 18 cm at 11:25 AM.",2016,2016
2016-01-19,1008,"North Channel 8.2",6.92,1.24,9.83,210,"Staff gauge: 20 cm at 1:45 PM.",2016,2016
2016-01-20,1009,"North Channel 8.2",4.3,0.75,9.78,174,"Staff gauge: 9 cm at 9:26 AM.",2016,2016
2016-01-21,1010,"North Channel 8.2",2.78,0.77,10.05,204,"Staff gauge: 9 cm at 8:32 AM.",2016,2016
2016-01-22,1022,"North Channel 8.2",3.72,0.73,9.73,219,"Staff gauge: 27 cm at 8:30 AM.",2016,2016
2016-01-23,1023,"North Channel 8.2",3.11,0.69,9.31,175,"Staff gauge: 43 cm at 8:00 AM.",2016,2016
2016-01-24,1024,"North Channel 8.2",2.47,0.95,10.19,168,"Staff gauge: 36 cm at 8:45 AM.",2016,2016
2016-01-25,1025,"North Channel 8.2",2.05,1,10.05,170,"Staff gauge: 29 cm at 9:03 AM.",2016,2016
2016-01-26,1026,"North Channel 8.2",2.64,0.99,10.28,172,"Staff gauge: 28 cm at 9:40 AM.",2016,2016
2016-01-27,1027,"North Channel 8.2",2.57,1.09,10.25,177,"Staff gauge: 21 cm at 9:16 AM.",2016,2016
2016-01-28,1028,"North Channel 8.2",2.22,1.19,10.53,169,"Staff gauge: 20 cm at 9:10 AM.",2016,2016
2016-01-29,1029,"North Channel 8.2",2.63,1.03,10.03,184,"Staff gauge: 10 cm at 8:40 AM.",2016,2016
2016-01-30,1030,"North Channel 8.2",3.16,1.17,10.01,174,"Staff gauge: 22 cm at 8:26 AM.",2016,2016
2016-01-31,1031,"North Channel 8.2",2.74,1.19,10.03,175,"Staff gauge: 22 cm at 8:31 AM.",2016,2016
2016-02-01,1032,"North Channel 8.2",1.95,1.11,11.4,175,"Staff gauge: 20 cm at 9:10 AM.",2016,2016
2016-02-02,1042,"North Channel 8.2",2.17,1.2,10.78,176,"Staff gauge: 22 cm at 9:28 AM.",2016,2016
2016-02-03,1043,"North Channel 8.2",1.89,1.13,11.16,172,"Staff gauge: 22 cm at 9:58 AM.",2016,2016
2016-02-04,1044,"North Channel 8.2",2.28,1.06,10.92,178,"Staff gauge: 22 cm at 10:22 AM.",2016,2016
2016-02-05,1045,"North Channel 8.2",6.89,1.1,11.34,165,"Staff gauge: 40 cm at 11:30 AM.",2016,2016
2016-02-06,1053,"North Channel 8.2",NA,1.14,11.9,175,"Staff gauge: 40 cm at 3:00 PM. Turbidity not recorded.",2016,2016
2016-02-06,1046,"North Channel 8.2",3.9,1.14,10.73,149,"Staff gauge: 44 cm at 9:18 AM.",2016,2016
2016-02-07,1054,"North Channel 8.2",4.83,1.2,10.6,171,"Staff gauge: 44 cm at 8:30 AM.",2016,2016
2016-02-08,1055,"North Channel 8.2",5.16,1.24,10.6,160,"Staff gauge: 44 cm at 9:20 AM.",2016,2016
2016-02-09,1056,"North Channel 8.2",7.98,1.33,10.64,172,"Staff gauge: 54 cm at 8:40 AM.",2016,2016
2016-02-10,1059,"North Channel 8.2",NA,NA,NA,NA,"Environmental data not recorded.",2016,2016
2016-02-11,1057,"North Channel 8.2",9.64,1.37,10.6,193,"Staff gauge: 65 cm at 8:50 AM.",2016,2016
2016-02-12,1061,"North Channel 8.2",9.18,1.2,11.27,164,"Staff gauge: 65 cm at 8.48 AM.",2016,2016
2016-02-13,1063,"North Channel 8.2",NA,1.29,10.64,161,"Staff gauge: 65 cm at 8:30 AM. Turbidity not recorded.",2016,2016
2016-02-14,1064,"North Channel 8.2",6.87,1.31,10.58,173,"Staff gauge: 65 cm at 8:47 AM.",2016,2016
2016-02-15,1075,"North Channel 8.2",8.87,1.27,11,164,"Staff gauge: 64 cm at 10:25 AM.",2016,2016
