Date,trapVisitID,subSiteName,turbidity,waterVel,dissolvedOxygen,waterDepth,Environmental.comments
2022-05-25,9892,ST004L1,1.53,0.5,7.80,162,
2022-05-26,9896,ST004L1,1.95,0.5,7.98,189,
2022-05-27,9897,ST004L1,2.50,0.6,8.54,206,
2022-05-30,9898,ST004L1,,0.7,8.88,185,
2022-05-31,9899,ST004L1,1.60,0.7,8.82,210,
2022-06-01,9902,ST004L1,1.45,0.8,8.64,202,
2022-06-02,9904,ST004L1,1.81,0.8,8.39,187,
2022-06-03,9906,ST004L1,2.21,0.7,8.44,239,
2022-06-05,9908,ST004L1,,0.3,8.54,207,
2022-06-06,9910,ST004L1,2.34,0.8,8.32,216,
2022-06-07,9912,ST004L1,2.29,0.9,7.89,212,
2022-06-08,9914,ST004L1,2.27,0.4,7.25,194,
2023-01-21,9923,ST004L1,,0.5,9.69,230,
2023-01-22,9924,ST004L1,9.99,0.4,10.90,224,
2023-01-24,9925,ST004L1,,0.3,10.82,242,
2023-01-25,9926,ST004L1,7.60,0.3,11.74,230,
2023-01-26,9927,ST004L1,7.75,0.5,11.15,205,
2023-01-27,9928,ST004L1,8.18,0.3,10.50,163,
2023-01-28,9930,ST004L1,,0.3,11.06,122,
2023-01-28,9929,ST004L1,8.50,0.3,11.06,122,
2023-01-29,9933,ST004L1,5.39,0.2,10.62,132,
2023-01-30,9934,ST004L1,5.84,0.2,10.77,111,
2023-01-31,9936,ST004L1,4.45,,11.20,100,Velocity recorded inaccurate
2023-02-01,9937,ST004L1,5.32,,11.47,80,Velocity not recorded
2023-02-02,9938,ST004L1,5.18,0.4,10.29,65,
2023-02-03,9939,ST004L1,5.31,0.4,10.18,94,
2023-02-04,9944,ST004L1,4.80,0.4,11.35,95,
2023-02-05,9946,ST004L1,4.84,0.3,10.98,70,
2023-02-06,9947,ST004L1,3.90,0.4,11.54,95,
2023-02-07,9948,ST004L1,3.72,0.4,11.04,103,
2023-02-08,9951,ST004L1,2.67,,11.24,85,
2023-02-09,9956,ST004L1,5.30,0.3,9.97,70,
2023-02-10,9957,ST004L1,6.18,0.4,9.51,63,
2023-02-11,9958,ST004L1,1.86,0.2,10.42,65,
2023-02-12,9960,ST004L1,3.57,0.1,10.65,60,
2023-02-13,9962,ST004L1,3.59,0.3,11.04,39,
2023-02-14,9963,ST004L1,3.84,0.3,10.92,73,
2023-02-15,9966,ST004L1,2.52,0.4,11.75,70,
2023-02-16,9967,ST004L1,4.35,0.5,10.52,67,
2023-02-17,9968,ST004L1,4.62,0.5,10.71,92,
2023-02-18,9971,ST004L1,2.25,0.4,11.75,75,
2023-02-19,9974,ST004L1,2.65,0.2,11.91,80,
2023-02-20,9976,ST004L1,1.87,0.3,11.15,79,
2023-02-21,9978,ST004L1,2.95,0.4,11.04,81,
2023-02-22,9979,ST004L1,2.27,0.3,11.44,95,
2023-02-23,9992,ST004L1,4.70,0.3,9.67,95,
2023-02-24,9983,ST004L1,,0.4,12.13,85,
2023-02-25,9984,ST004L1,4.53,0.5,11.55,114,
2023-02-26,9986,ST004L1,8.67,0.5,11.30,155,
2023-02-27,9988,ST004L1,5.38,0.7,11.12,145,
2023-02-28,9990,ST004L1,3.93,0.7,10.35,167,
2023-03-01,9993,ST004L1,11.80,0.4,11.39,264,
2023-03-02,9995,ST004L1,,0.8,11.03,,Water depth greater than 300 cm
2023-03-03,9997,ST004L1,17.20,0.6,10.00,275,
2023-03-04,9999,ST004L1,5.54,,,237,
2023-03-05,10002,ST004L1,7.82,0.2,10.39,232,
2023-03-06,10004,ST004L1,4.60,0.5,10.78,240,
2023-03-07,10006,ST004L1,4.46,0.4,10.49,234,
2023-03-08,10007,ST004L1,3.97,0.4,10.57,125,
2023-03-09,10008,ST004L1,11.45,0.5,11.10,250,
2023-03-10,10011,ST004L1,,0.4,11.19,233,
2023-03-11,10012,ST004L1,46.00,0.9,10.54,,Water depth greater than 300 cm.
2023-03-12,10016,ST004L1,13.23,0.4,10.09,,Water depth > 300 cm
2023-03-13,10018,ST004L1,27.15,0.4,9.98,,Water depth > 300
2023-03-14,10020,ST004L1,25.40,0.3,9.33,,Water depth > 300 cm
2023-03-15,10022,ST004L1,17.45,0.2,9.56,,"Water depth >300 cm. 
"
2023-03-16,10025,ST004L1,29.75,0.2,9.10,,Water depth > 300 cm
2023-03-17,10026,ST004L1,19.95,0.1,11.50,,Water depth > 300 cm
2023-03-18,10027,ST004L1,14.46,0.1,10.16,,Water depth > 300 cm
2023-03-19,10032,ST004L1,19.50,0.1,10.61,,Water depth greater than 300 cm
2023-03-20,10033,ST004L1,14.99,0.6,10.51,,Water depth greater than 300 cm
2023-03-21,10034,ST004L1,15.15,0.4,10.62,,Water depth greater than 300 cm
2023-03-22,10036,ST004L1,10.97,0.1,10.70,,Water depth > 300 cm
2023-03-23,10037,ST004L1,35.65,0.4,10.90,,River depth > 300 cm.
2023-03-24,10038,ST004L1,26.55,0.3,10.21,,Water depth > 300 cm.
2023-03-25,10039,ST004L1,8.46,0.6,10.84,,Water depth > 300 cm.
2023-03-26,10044,ST004L1,8.91,0.4,11.12,,Water depth greater than 300 cm
2023-03-27,10045,ST004L1,7.35,0.6,11.31,,Water depth greater than 300 cm
2023-03-28,10048,ST004L1,6.66,0.3,10.11,,Water depth greater than 300 cm
2023-03-29,10049,ST004L1,4.89,0.2,10.15,,Water depth > 300 cm. 
2023-03-30,10056,ST004L1,11.50,0.2,9.40,,Water depth > 300 cm
2023-03-31,10057,ST004L1,24.00,0.1,10.40,,Water depth > 300 cm
2023-04-01,10058,ST004L1,9.45,0.2,8.28,,Water depth > 300 cm. 
2023-04-02,10059,ST004L1,7.63,0.2,12.30,,Water depth > 300 cm
2023-04-03,10060,ST004L1,7.37,0.4,9.67,,Water depth > 300 cm
2023-04-04,10061,ST004L1,7.29,0.4,10.11,,Water depth > 300 cm
2023-04-05,10064,ST004L1,7.35,0.3,10.76,,Water depth greater than 300 cm
2023-04-06,10065,ST004L1,8.85,0.3,10.80,,Water depth greater than 300 cm
2023-04-07,10066,ST004L1,10.50,0.2,10.40,,
2023-04-08,10069,ST004L1,3.63,0.4,9.76,,Water depth greater than 300 cm
2023-04-08,10070,ST004L1,,0.4,10.39,,Water depth greater than 300 cm
2023-04-09,10074,ST004L1,4.86,0.2,9.51,,Water depth greater than 300 cm
2023-04-10,10076,ST004L1,4.93,0.5,9.72,,
2023-04-11,10078,ST004L1,5.53,0.5,9.61,,Water depth greater than 300 cm
2023-04-12,10080,ST004L1,5.14,0.3,9.97,,Water depth > 300 cm
2023-04-13,10081,ST004L1,8.00,0.2,10.50,,Water depth > 300 cm. 
2023-04-14,10082,ST004L1,7.96,0.3,10.80,,Water depth > 300 cm
2023-04-15,10085,ST004L1,3.73,0.2,9.48,,Water depth > 300 cm
2023-04-16,10087,ST004L1,6.14,0.4,10.16,,Water depth greater than 300 cm
2023-04-17,10090,ST004L1,4.81,0.5,9.86,,Water depth greater than 300 cm
2023-04-18,10092,ST004L1,5.49,0.2,9.05,,
2023-04-19,10093,ST004L1,4.50,0.2,8.25,231,
2023-04-20,10095,ST004L1,5.27,0.2,8.80,,Water depth > 300 cm
2023-04-21,10096,ST004L1,8.89,0.4,10.00,,Water depth > 300 cm. 
2023-04-22,10099,ST004L1,2.29,0.3,10.43,,Water depth > 300 cm. 
2023-04-23,10102,ST004L1,4.24,0.2,9.46,,
2023-04-24,10104,ST004L1,3.68,0.4,9.99,,Water depth greater than 300 cm
2023-04-25,10106,ST004L1,4.91,0.4,9.75,,Water depth greater than 300 cm
2023-04-26,10107,ST004L1,3.09,0.5,10.08,,Water depth > 300 cm
2023-04-27,10109,ST004L1,6.53,,10.10,,"Water depth > 300 cm.

Velocimeter not functioning correctly. "
2023-04-28,10110,ST004L1,5.20,0.2,10.00,,Water depth > 300 cm
2023-04-29,10113,ST004L1,2.83,0.3,9.75,,Water depth > 300 cm
2023-04-30,10116,ST004L1,4.82,0.2,9.81,,Water depth greater than 300 cm.
2023-05-01,10118,ST004L1,4.95,0.5,9.76,,Water depth greater than 300 cm
2023-05-02,10120,ST004L1,2.34,0.4,10.10,,Water depth greater than 300 cm
2023-05-03,10121,ST004L1,3.44,0.3,10.16,,Water depth > 300 cm
2023-05-04,10124,ST004L1,2.34,0.5,8.38,278,
2023-05-05,10125,ST004L1,1.55,0.1,8.01,245,
2023-05-06,10127,ST004L1,2.75,0.1,7.93,244,
2023-05-06,10128,ST004L1,,0.4,8.20,255,
2023-05-07,10130,ST004L1,2.97,0.3,10.00,,Water depth greater than 300 cm
2023-05-08,10133,ST004L1,3.60,0.3,10.15,,Water depth greater than 300 cm
2023-05-09,10134,ST004L1,4.03,0.4,10.35,,Water depth greater than 300 cm
2023-05-10,10136,ST004L1,2.07,0.1,9.95,,Water depth > 300 cm
2023-05-11,10138,ST004L1,5.31,0.2,10.20,,Water depth > 300 cm
2023-05-12,10139,ST004L1,5.34,0.4,12.81,,Water depth > 300 cm
2023-05-13,10142,ST004L1,2.84,0.5,9.51,,Water depth > 300 cm
2023-05-14,10143,ST004L1,3.39,0.5,9.11,,Water depth > 300 cm
2023-05-15,10146,ST004L1,3.77,0.4,9.24,,Water depth > 300 cm
2023-05-16,10149,ST004L1,3.50,0.8,8.80,,Water depth > 300 cm.
2023-05-17,10151,ST004L1,3.16,0.5,9.20,,Water depth greater than 300 cm
2023-05-18,10152,ST004L1,5.82,0.4,10.43,,Water depth > 300 cm
2023-05-19,10153,ST004L1,5.65,0.4,10.60,,Water depth > 300 cm
2023-05-20,10158,ST004L1,3.24,0.2,9.33,,Water depth greater than 300 cm
2023-05-21,10159,ST004L1,2.92,0.5,9.68,,Water depth greater than 300 cm
2023-05-22,10161,ST004L1,3.75,0.5,9.03,,Water depth greater than 300 cm
2023-05-23,10163,ST004L1,2.55,0.6,9.91,,Water depth greater than 300 cm
2023-05-24,10165,ST004L1,2.74,0.8,10.22,,Water depth greater than 300 cm
2023-05-25,10168,ST004L1,4.32,0.3,11.00,,Water depth > 300 cm
2023-05-26,10169,ST004L1,4.38,0.3,8.41,,Water depth > 300 cm
2023-05-29,10171,ST004L1,,0.5,,,"Water depth greater than 300 cm. 
YSI left behind. Unable to record water temperature and DO."
2023-05-30,10172,ST004L1,1.91,0.5,9.55,,Water depth greater than 300 cm
2023-05-31,10175,ST004L1,1.65,0.4,9.78,,Water depth greater than 300 cm
2023-06-01,10178,ST004L1,4.44,0.5,10.40,,Water depth > 300 cm
2023-06-02,10179,ST004L1,4.71,0.4,10.42,,Water depth > 300 cm
2023-06-04,10182,ST004L1,,0.2,10.85,,Water depth greater than 300 cm
2023-06-05,10183,ST004L1,3.63,0.4,9.63,,Water depth greater than 300 cm
2023-06-06,10185,ST004L1,3.96,0.2,9.72,,Water depth > 300 cm
2023-06-07,10187,ST004L1,2.60,0.5,10.25,,Water depth greater than 300 cm
2023-06-08,10188,ST004L1,4.60,0.6,10.99,,Water depth > 300 cm
2023-06-09,10189,ST004L1,5.80,,10.78,,"Water depth > 300 cm
Water velocity removed due to likely innacurate recording"
2023-06-11,10193,ST004L1,,0.5,10.55,,Water depth greater than 300 cm
2023-06-12,10195,ST004L1,2.63,0.5,10.40,,Water depth greater than 300 cm
2023-06-13,10197,ST004L1,2.42,0.8,10.53,,Water depth greater than 300 cm.
2023-06-14,10198,ST004L1,2.42,0.5,10.24,,Water depth greater than 300 cm
2023-06-15,10200,ST004L1,4.36,0.2,10.61,,Water depth > 300 cm
2023-06-16,10201,ST004L1,4.45,0.8,10.21,,Water depth > 300 cm
2023-06-19,10205,ST004L1,,0.5,10.37,299,
2023-06-20,10206,ST004L1,3.27,0.6,9.85,,Water depth greater than 300 cm
2023-06-21,10209,ST004L1,2.49,0.4,10.18,,Water depth greater than 300 cm
2023-06-22,10214,ST004L1,6.47,0.2,10.68,,Water depth greater than 300 cm
2023-06-23,10215,ST004L1,5.08,0.4,10.64,,Water depth greater than 300 cm
2023-06-25,10216,ST004L1,,0.7,9.80,,Water depth greater than 300 cm (~305 cm)
2023-06-26,10217,ST004L1,4.25,0.6,,,"Water depth greater than 300 cm.
YSI (DO) not recorded as it is likely inaccurate. Needs recalibration"
2023-06-27,10218,ST004L1,4.74,0.4,9.81,,Water depth > 300 cm
2023-06-28,10221,ST004L1,2.87,0.5,9.27,,Water depth greater than 300 cm
2023-06-29,10224,ST004L1,7.19,0.5,9.82,,Water depth greater than 300 cm
2023-06-30,10225,ST004L1,6.33,0.2,10.36,,Water depth greater than 300 cm
2023-07-05,10228,ST004L1,,0.5,,219,YSI inaccurate (DO). Needs recalibration.
2023-07-06,10229,ST004L1,2.95,0.5,8.44,280,
2023-07-07,10230,ST004L1,7.35,0.6,9.98,,Water depth > 300 cm
2023-07-09,10252,ST004L1,,0.7,,286,YSI needs recalibration. DO reading inaccurate.
2023-07-10,10233,ST004L1,2.34,0.7,,241,"D.O. reading innacurate, YSI needs recalibration"
2023-07-11,10237,ST004L1,4.05,0.6,9.52,,River depth > 300 cm.
2023-07-12,10238,ST004L1,6.05,0.4,10.01,,Water depth > 300 cm. 
2023-07-13,10240,ST004L1,6.70,1.1,10.25,,Water depth > 300 cm.
2023-07-14,10241,ST004L1,7.00,0.9,10.42,,Water depth > 300 cm. 
2023-07-16,10244,ST004L1,,0.7,8.26,285,
2023-07-17,10247,ST004L1,3.23,0.7,8.53,243,
2023-07-18,10249,ST004L1,2.95,0.5,9.62,,Water depth > 300 cm
2023-07-19,10250,ST004L1,5.86,0.6,9.14,,Water depth > 300 cm. 
2024-01-05,10255,ST004L1,,0.5,10.90,114,
2024-01-06,10256,ST004L1,2.28,0.4,10.40,104,
2024-01-07,10258,ST004L1,5.39,0.7,10.35,184,
2024-01-08,10261,ST004L1,4.43,0.7,10.42,134,
2024-01-09,10262,ST004L1,4.49,0.9,10.46,220,
2024-01-10,10264,ST004L1,5.71,0.7,10.34,255,
2024-01-11,10267,ST004L1,4.34,0.4,11.49,265,
2024-01-12,10268,ST004L1,3.21,0.5,11.23,290,
2024-01-13,10271,ST004L1,2.12,0.7,10.80,237,
2024-01-14,10272,ST004L1,1.48,0.6,10.46,261,
2024-01-15,10273,ST004L1,1.16,0.7,10.65,274,
2024-01-16,10276,ST004L1,1.50,0.4,10.65,260,
2024-01-17,10277,ST004L1,2.26,0.8,10.64,283,
2024-01-18,10287,ST004L1,8.38,0.4,11.37,295,
2024-01-19,10288,ST004L1,6.34,0.4,11.89,285,
2024-01-20,10289,ST004L1,1.99,0.7,10.55,265,
2024-01-21,10290,ST004L1,1.67,0.4,10.10,280,
2024-01-22,10292,ST004L1,,0.8,11.08,275,
2024-01-22,10291,ST004L1,5.16,0.5,10.62,,Water depth greater than 300 cm
2024-01-23,10293,ST004L1,16.25,0.9,9.95,,Water depth greater than 300 cm. 
2024-01-24,10295,ST004L1,10.91,0.5,9.29,,Water depth greater than 300 cm.
2024-01-25,10299,ST004L1,10.70,0.3,10.78,,Water depth > 300 cm.
2024-01-26,10300,ST004L1,14.30,0.4,10.24,,Water depth greater than 300 cm. 
2024-01-27,10307,ST004L1,2.51,0.6,9.81,285,
2024-01-28,10308,ST004L1,2.50,0.7,10.32,,Water depth greater than 300 cm
2024-01-29,10309,ST004L1,1.67,0.7,10.05,,Water depth greater than 300 cm
2024-01-30,10310,ST004L1,2.97,0.8,9.93,,Water depth greater than 300 cm
2024-01-31,10311,ST004L1,3.93,0.7,10.14,,Water depth > 300 cm. 
2024-02-02,10318,ST004L1,,0.4,10.84,,River depth greater than 300 cm. 
2024-02-03,10320,ST004L1,11.87,1.0,9.71,,Water depth greater than 300 cm
2024-02-06,10322,ST004L1,,0.8,9.06,,Water depth greater than 300 cm
2024-02-07,10324,ST004L1,4.48,0.7,9.84,,Water depth greater than 300 cm
2024-02-08,10327,ST004L1,7.24,0.4,10.54,,Depth greater than 300 cm
2024-02-09,10328,ST004L1,21.30,0.4,10.29,,Depth greater than 300 cm. 
2024-02-10,10331,ST004L1,5.21,0.8,9.98,,Water depth greater than 300 cm
2024-02-11,10332,ST004L1,4.12,0.3,10.31,,Water depth greater than 300 cm
2024-02-12,10334,ST004L1,4.55,0.7,9.65,,Water Depth greater than 300 cm
2024-02-13,10335,ST004L1,4.48,0.4,10.15,,Water depth greater than 300 cm
2024-02-14,10337,ST004L1,3.63,0.4,9.93,,Water depth greater than 300 cm
2024-02-15,10340,ST004L1,6.02,0.5,10.57,,Water depth greater than 300 cm. 
2024-02-16,10342,ST004L1,13.05,0.8,9.48,,Water depth greater than 300 cm.
2024-02-17,10343,ST004L1,6.38,0.5,9.53,,Water depth greater than 300 cm.
2024-02-18,10346,ST004L1,4.24,0.6,9.91,,Water depth greater than 300 cm
2024-02-19,10347,ST004L1,8.06,0.6,9.62,,Water depth greater than 300 cm
2024-02-20,10350,ST004L1,43.30,0.7,9.30,,Water depth greater than 300 cm
2024-02-21,10354,ST004L1,14.14,0.7,8.79,,Depth greater than 300 cm. 
2024-02-22,10355,ST004L1,12.71,0.8,9.06,,Depth greater than 300 cm. 
2024-02-23,10356,ST004L1,5.58,1.0,9.58,,Depth greater than 300 cm. 
2024-02-24,10357,ST004L1,4.30,0.7,9.52,,Water depth greater than 300 cm
2024-02-25,10359,ST004L1,4.35,0.6,10.14,,Water depth > 300 cm.
2024-02-26,10362,ST004L1,2.93,0.6,9.87,,Water depth greater than 300 cm
2024-02-27,10363,ST004L1,3.26,0.7,9.28,296,
2024-02-28,10366,ST004L1,4.55,0.7,9.83,,Water depth greater than 300 cm
2024-02-29,10369,ST004L1,4.89,0.4,9.93,,Water depth greater than 300 cm
2024-03-01,10370,ST004L1,4.68,0.5,10.11,,Water depth greater than 300 cm
2024-03-02,10372,ST004L1,2.53,0.7,9.56,299,
2024-03-03,10374,ST004L1,5.72,0.8,9.60,,Water depth greater than 300 cm.
2024-03-04,10375,ST004L1,3.86,0.3,9.86,,Water depth was greater than 300 cm
2024-03-05,10378,ST004L1,3.43,0.7,9.82,,Water depth greater than 300 cm.
2024-03-06,10379,ST004L1,3.30,0.8,9.96,291,
2024-03-07,10384,ST004L1,4.27,0.6,9.47,275,
2024-03-08,10385,ST004L1,3.30,0.3,10.00,,Water depth > 300 cm
2024-03-09,10386,ST004L1,2.54,0.6,9.97,,Water depth > 300 cm
2024-03-10,10388,ST004L1,3.16,0.5,10.12,,Water Depth greater than 300cm
2024-03-11,10389,ST004L1,3.58,0.8,9.43,,Water depth > 300 cm
2024-03-12,10391,ST004L1,3.65,0.7,10.21,,Water Depth > 300 cm
2024-03-13,10394,ST004L1,4.65,0.4,9.81,,Water depth greater than 300 cm
2024-03-14,10396,ST004L1,4.11,0.6,9.51,,Water depth greater than 300 cm
2024-03-15,10398,ST004L1,3.91,1.0,9.92,,Water depth greater than 300 cm
2024-03-16,10401,ST004L1,4.33,0.6,9.74,,Water depth greater than 300 cm
2024-03-17,10402,ST004L1,3.70,0.6,9.94,,Water depth greater than 300 cm
2024-03-18,10404,ST004L1,3.07,0.8,10.02,,Water depth greater than 300 cm
2024-03-19,10406,ST004L1,3.02,0.8,9.90,,Water depth greater than 300 cm
2024-03-20,10407,ST004L1,3.53,0.7,9.84,,Water depth greater than 300 cm
2024-03-21,10410,ST004L1,3.58,0.3,10.01,,Water depth greater than 300 cm
2024-03-22,10412,ST004L1,3.08,0.5,9.68,,Water depth greater than 300 cm
2024-03-23,10414,ST004L1,3.96,0.6,9.62,,Water depth greater than 300 cm
2024-03-24,10417,ST004L1,2.57,0.4,10.10,,Water depth greater than 300 cm
2024-03-25,10418,ST004L1,2.28,0.4,9.77,,Water depth greater than 300 cm.
2024-03-26,10420,ST004L1,2.70,0.5,10.11,,Water depth greater than 300 cm
2024-03-27,10421,ST004L1,3.61,0.4,10.00,,Water depth greater than 300 cm
2024-03-28,10423,ST004L1,2.70,0.3,9.53,,Water depth greater than 300 cm
2024-03-29,10426,ST004L1,2.59,0.4,10.55,,Water depth greater than 300 cm
2024-03-30,10429,ST004L1,3.15,,9.81,289,Water velocity inaccurate. Not recorded.
2024-03-31,10430,ST004L1,4.51,0.5,10.06,277,
2024-04-01,10431,ST004L1,3.28,0.5,10.15,274,
2024-04-02,10434,ST004L1,,,10.05,,Env forgotten because focus was put on tagging / fish transport due to low DO from Merced River Hatchery
2024-04-03,10435,ST004L1,5.35,0.5,9.55,146,
2024-04-04,10440,ST004L1,5.25,,8.85,185,No velocity measured
2024-04-05,10441,ST004L1,6.11,0.6,9.50,186,
2024-04-06,10442,ST004L1,4.22,0.4,11.22,250,
2024-04-07,10443,ST004L1,5.06,0.5,11.12,292,
2024-04-08,10446,ST004L1,3.18,0.4,10.40,257,
2024-04-09,10447,ST004L1,2.52,0.6,10.06,124,
2024-04-10,10450,ST004L1,4.06,0.3,9.04,258,
2024-04-11,10452,ST004L1,4.46,,8.50,210,Forgot velocimeter
2024-04-12,10453,ST004L1,5.30,0.4,8.70,235,
2024-04-13,10456,ST004L1,5.89,0.5,9.85,255,
2024-04-14,10458,ST004L1,4.61,0.5,11.05,,Water depth greater than 300 cm
2024-04-15,10461,ST004L1,3.46,0.4,11.03,288,
2024-04-16,10462,ST004L1,3.71,0.5,9.55,235,
2024-04-17,10464,ST004L1,3.18,0.5,8.84,210,
2024-04-18,10465,ST004L1,5.15,0.4,8.38,185,
2024-04-19,10469,ST004L1,4.55,0.3,8.53,209,
2024-04-20,10470,ST004L1,4.83,0.5,10.15,278,
2024-04-21,10472,ST004L1,4.89,0.5,10.75,,Water depth greater than 300 cm
2024-04-22,10474,ST004L1,3.71,0.5,10.30,,Water depth greater than 300 cm
2024-04-23,10476,ST004L1,2.45,0.4,10.28,,Water depth greater than 300 cm
2024-04-24,10477,ST004L1,3.35,0.6,8.56,233,
2024-04-25,10480,ST004L1,3.90,0.4,8.59,245,
2024-04-26,10481,ST004L1,3.95,0.4,9.08,,Water depth greater than 300 cm
2024-04-27,10484,ST004L1,4.57,0.7,10.52,285,
2024-04-28,10485,ST004L1,4.84,0.4,10.43,,Water depth greater than 300 cm
2024-04-29,10487,ST004L1,3.04,0.4,10.50,,Water depth greater than 300 cm
2024-04-30,10490,ST004L1,3.54,0.6,11.06,,Water depth greater than 300 cm
2024-05-01,10492,ST004L1,3.43,0.6,10.71,,Water depth greater than 300 cm
2024-05-02,10494,ST004L1,5.11,0.5,10.00,,Water depth greater than 300 cm
2024-05-03,10498,ST004L1,,0.4,10.02,,Water depth greater than 300 cm
2024-05-03,10497,ST004L1,5.37,0.4,10.02,,Water depth greater than 300 cm
2024-05-04,10499,ST004L1,4.56,0.6,10.13,,Water depth greater than 300 cm
2024-05-05,10502,ST004L1,1.71,0.5,10.24,,Water depth greater than 300 cm
2024-05-06,10505,ST004L1,3.31,0.4,10.79,,Water depth greater than 300 cm
2024-05-06,10506,ST004L1,,0.3,10.73,,Water depth greater than 300 cm
2024-05-07,10508,ST004L1,3.74,0.5,10.70,,Water depth greater than 300 cm
2024-05-08,10509,ST004L1,3.38,0.5,10.74,,Water depth greater than 300 cm
2024-05-09,10513,ST004L1,7.24,0.4,10.37,,Water depth greater than 300 cm.
2024-05-10,10514,ST004L1,7.50,0.4,10.60,,Water depth greater than 300 cm
2024-05-11,10515,ST004L1,3.87,0.5,10.73,,Water depth greater than 300 cm.
2024-05-12,10518,ST004L1,3.11,0.4,10.02,,Water depth greater than 300 cm
2024-05-13,10519,ST004L1,3.46,0.5,9.36,300,
2024-05-14,10522,ST004L1,2.20,0.4,9.53,,Water depth greater than 300 cm
2024-05-15,10523,ST004L1,3.12,0.5,10.24,,Water depth greater than 300 cm
2024-05-16,10525,ST004L1,5.66,0.4,10.05,,Water depth greater than 300 cm
2024-05-17,10532,ST004L1,5.26,0.3,9.43,,Water depth greater than 300 cm
2024-05-18,10527,ST004L1,4.81,0.4,10.12,,Water depth greater than 300 cm
2024-05-19,10530,ST004L1,3.99,0.4,9.94,,Water depth greater than 300 cm
2024-05-20,10533,ST004L1,3.23,0.4,9.37,,Water depth greater than 300 cm
2024-05-21,10535,ST004L1,2.61,0.5,9.78,,Water depth greater than 300 cm
2024-05-22,10537,ST004L1,5.11,0.4,10.08,,Water depth greater than 300 cm
2024-05-23,10539,ST004L1,5.04,0.4,9.49,,Water depth greater than 300 cm
2024-05-24,10540,ST004L1,5.11,,9.83,,"Water depth greater than 300 cm
Velocity meter not functioning, no reading"
2024-05-25,10541,ST004L1,3.91,0.6,10.18,,Water depth greater than 300 cm
2024-05-26,10545,ST004L1,4.06,0.4,9.38,291,
2024-05-27,10548,ST004L1,3.08,0.5,8.74,238,
2024-05-28,10550,ST004L1,2.89,0.3,9.10,215,
2024-05-29,10551,ST004L1,4.50,0.5,8.60,224,
2024-05-30,10553,ST004L1,6.97,0.6,9.77,284,
2024-05-31,10554,ST004L1,6.74,0.5,9.95,,Water depth greater than 300 cm
2024-06-01,10560,ST004L1,3.48,0.4,10.10,,Water depth greater than 300 cm
2024-06-02,10561,ST004L1,3.65,0.5,9.52,,Water depth greater than 300 cm
2024-06-03,10562,ST004L1,3.65,0.5,9.42,250,
2024-06-04,10564,ST004L1,5.49,0.4,9.63,261,
2024-06-05,10565,ST004L1,2.92,0.5,9.06,260,
2024-06-06,10566,ST004L1,4.71,0.5,8.54,262,
2024-06-07,10567,ST004L1,5.30,0.5,8.51,249,
2024-06-09,10572,ST004L1,,0.6,9.62,225,
2024-06-10,10573,ST004L1,4.89,,8.76,235,Water velocity inaccurate. Not recorded
2024-06-11,10576,ST004L1,3.49,0.5,9.14,224,
2024-06-12,10578,ST004L1,4.29,0.6,9.12,228,
2024-06-13,10579,ST004L1,5.21,0.7,9.45,297,
2024-06-14,10580,ST004L1,5.73,,9.70,298,"Velcoity meter malfunctioning, no measurement today"
2024-06-16,10581,ST004L1,,0.6,9.85,295,
2024-06-17,10586,ST004L1,3.33,0.7,9.85,,Water depth greater than 300 cm
2024-06-18,10587,ST004L1,2.79,0.6,9.92,,Water depth greater than 300 cm
2024-06-19,10589,ST004L1,3.72,0.7,10.29,,Water depth greater than 300 cm
2024-06-20,10594,ST004L1,5.86,0.3,9.51,,Water depth greater than 300 cm
2024-06-21,10595,ST004L1,5.24,0.6,9.65,,Water depth greater than 300 cm
2024-06-23,10596,ST004L1,,0.5,9.51,,Water depth greater than 300 cm
2024-06-24,10598,ST004L1,4.52,0.4,9.81,,Water depth greater than 300 cm
2024-06-25,10599,ST004L1,4.30,0.6,9.83,,Water depth greater than 300 cm
2024-06-26,10604,ST004L1,3.34,0.3,10.01,,Water depth greater than 300 cm
2024-06-27,10605,ST004L1,3.45,0.7,9.55,,Water depth greater than 300 cm
2024-06-28,10606,ST004L1,2.79,0.5,9.90,,Water depth greater than 300 cm
2025-02-08,10645,ST004L1,,0.4,11.45,85,
2025-02-09,10647,ST004L1,1.25,0.4,10.56,97,
2025-02-10,10649,ST004L1,1.60,0.4,10.60,93,
2025-02-11,10650,ST004L1,1.23,0.5,10.77,93,
2025-02-12,10651,ST004L1,1.19,0.5,11.23,94,
2025-02-13,10656,ST004L1,3.87,0.3,10.48,110,
2025-02-14,10660,ST004L1,3.22,0.4,9.85,118,
2025-02-15,10661,ST004L1,5.90,0.8,10.70,229,
2025-02-16,10662,ST004L1,5.51,0.7,10.84,230,
2025-02-17,10663,ST004L1,2.14,0.5,10.56,212,
2025-02-18,10665,ST004L1,2.16,0.4,10.84,195,
2025-02-19,10666,ST004L1,1.56,0.7,10.07,182,
2025-02-20,10671,ST004L1,2.20,0.4,10.50,150,
2025-02-21,10672,ST004L1,1.98,0.3,9.65,142,
2025-02-22,10673,ST004L1,1.18,0.3,10.38,143,
2025-02-23,10675,ST004L1,2.00,0.4,9.49,132,
2025-02-24,10677,ST004L1,1.21,0.3,9.78,140,
